minute,location_x,location_y,xg,home_ppda,away_ppda,home_fouls_committed,away_fouls_committed,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,total_match_fouls,total_match_cards,avg_match_ppda,pressing_intensity_score,Atmosphere_Tension_Index,NEW_OPPONENT_PPDA,NEW_IS_HIGH_TENSION,NEW_IS_LATE_GAME,NEW_TENSION_X_PPDA,NEW_FOULS_PER_PPDA,NEW_TOTAL_CARDS,is_goal,body_part_Left Foot,body_part_Right Foot,situation_From Corner,situation_Open Play,situation_Rare,situation_Set Piece
49,0.774000015258789,0.4929999923706055,0.0302316788583993,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,9.041666666666666,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
50,0.85,0.3659999847412109,0.035368550568819,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,9.041666666666666,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,1,0,0,0
49,0.830999984741211,0.489000015258789,0.022709323093295,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,9.041666666666666,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,1,0,0,0
0,0.8569999694824219,0.6409999847412109,0.0410707220435142,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,1,0,0,0
38,0.9590000152587892,0.3970000076293945,0.0546135529875755,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,1,0,0
88,0.7480000305175781,0.3579999923706055,0.0510154478251934,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,0,0,0
90,0.9390000152587892,0.325,0.062919020652771,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
0,0.8830000305175781,0.6819999694824219,0.0198523607105016,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
10,0.901999969482422,0.675,0.0721426904201507,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
40,0.911999969482422,0.44,0.0636829733848571,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,1,0,0
18,0.915,0.6509999847412109,0.0106452153995633,10.5625,9.041666666666666,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,9.802083333333332,15.197916666666668,56.80952380952381,10.5625,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
42,0.945,0.415,0.105262778699398,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,1,0,0,0
59,0.975999984741211,0.415,0.0292654186487197,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
73,0.7880000305175782,0.63,0.0284782368689775,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
94,0.9640000152587892,0.3990000152587891,0.0504129379987716,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
56,0.9080000305175782,0.5709999847412109,0.219877079129219,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,1,0,0,0,1,0,0
50,0.769000015258789,0.705999984741211,0.0223559010773897,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
63,0.8819999694824219,0.4529999923706054,0.0683422684669494,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,1,0,1,1,0,0,0
0,0.8490000152587891,0.315,0.03891247138381,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
66,0.8119999694824219,0.479000015258789,0.0581342726945877,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
90,0.9180000305175782,0.47,0.4398770332336426,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
92,0.9180000305175782,0.5570000076293945,0.1265759766101837,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
37,0.9640000152587892,0.4429999923706054,0.0716367289423942,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
46,0.9740000152587892,0.4170000076293945,0.2315839082002639,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,1,0,0,1,0,0,0
17,0.7819999694824219,0.634000015258789,0.0233019609004259,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,17.555555555555557,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
49,0.8480000305175781,0.534000015258789,0.0318352580070495,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
45,0.74,0.505,0.0182678699493408,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
48,0.8490000152587891,0.519000015258789,0.0577338822185993,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
68,0.8859999847412109,0.2829999923706054,0.0499510206282138,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
13,0.9,0.5359999847412109,0.1307759582996368,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
52,0.9640000152587892,0.55,0.4949305057525635,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,0,0,1
21,0.955,0.3189999961853027,0.0097531676292419,17.555555555555557,10.857142857142858,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.206349206349207,10.793650793650793,56.80952380952381,10.857142857142858,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
33,0.879000015258789,0.3629999923706055,0.0076375035569071,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,4.142857142857143,1,0,569.4856636869624,2.088922381311228,5.0,0,0,0,0,0,0,1
6,0.81,0.515,0.1469922214746475,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,4.142857142857143,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
73,0.764000015258789,0.355,0.0134114725515246,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,4.142857142857143,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,0,0,1
38,0.865,0.5979999923706054,0.1503781527280807,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,1,0,0,1,0,0
4,0.795,0.705999984741211,0.0238235294818878,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
23,0.8690000152587891,0.685,0.0515891350805759,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
41,0.7830000305175782,0.7040000152587891,0.0225052237510681,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
79,0.925,0.4209999847412109,0.0605155192315578,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,0,0,0,1,0,0,0
91,0.905,0.4929999923706055,0.0577756911516189,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,0,0,0,0,1,0,0
48,0.87,0.4490000152587891,0.014575763605535,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,0,0,1,0,0
30,0.7819999694824219,0.2929999923706055,0.014150264672935,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
57,0.8440000152587891,0.355,0.0396450608968734,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
58,0.7090000152587891,0.500999984741211,0.0155613934621214,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
66,0.7909999847412109,0.4829999923706055,0.0348063483834266,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
74,0.7819999694824219,0.325,0.0207369141280651,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,1,0,0,1,0,0
86,0.7730000305175782,0.375,0.0696775317192077,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,0,0,1,0,0,0,0
71,0.9,0.4720000076293945,0.2340776473283767,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,0,0,1,0,0
21,0.8069999694824219,0.445,0.0514577738940715,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
54,0.8669999694824219,0.6220000076293946,0.0819040164351463,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
61,0.7909999847412109,0.6220000076293946,0.0258409809321165,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
39,0.970999984741211,0.664000015258789,0.0530690029263496,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
57,0.8080000305175781,0.5079999923706054,0.0618000142276287,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
11,0.98,0.5220000076293946,0.6393164992332458,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,0,1,0,0,0
92,0.901999969482422,0.34,0.0795217901468277,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
8,0.924000015258789,0.544000015258789,0.0987921804189682,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,1,0,0,0
94,0.885,0.5,0.7611688375473022,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,1,1,0,0,0,1,0
30,0.8030000305175782,0.5459999847412109,0.0441175363957881,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
47,0.8569999694824219,0.605999984741211,0.0509375110268592,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,1,0,0,0
65,0.7130000305175781,0.58,0.0187439955770969,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,0,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
79,0.8030000305175782,0.3220000076293945,0.0215097125619649,11.090909090909092,4.142857142857143,9.0,9.0,2.0,2.0,0.0,0.0,18.0,22.0,7.616883116883118,17.383116883116884,74.76623376623377,11.090909090909092,1,1,569.4856636869624,2.088922381311228,5.0,0,0,1,0,1,0,0
54,0.9490000152587892,0.35,0.0649906769394874,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
0,0.9230000305175782,0.7280000305175781,0.0397614054381847,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
52,0.93,0.64,0.3343386352062225,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,1,1,0,0,1,0,0
54,0.950999984741211,0.575999984741211,0.2434357404708862,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
63,0.8980000305175782,0.4479999923706054,0.1346788108348846,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
67,0.860999984741211,0.3890000152587891,0.4635861814022064,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,1,1,0,0,1,0,0
38,0.8,0.5770000076293945,0.0541758723556995,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
17,0.916999969482422,0.47,0.0579054728150367,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,1,0,0,0,1,0,0
93,0.87,0.4079999923706054,0.121913306415081,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
23,0.8959999847412109,0.5420000076293945,0.1384190022945404,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
74,0.8959999847412109,0.3479999923706054,0.2935310900211334,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
90,0.965,0.6790000152587891,0.0663355588912963,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,9.23076923076923,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
72,0.935,0.3370000076293945,0.0394140034914016,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
83,0.9459999847412108,0.3129999923706055,0.0387188307940959,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
3,0.7769999694824219,0.5129999923706055,0.0349594056606292,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
84,0.8140000152587891,0.6120000076293945,0.0174983646720647,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,1,0,0,0
60,0.8869999694824219,0.3160000038146973,0.0227720849215984,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
79,0.948000030517578,0.3420000076293945,0.0385629795491695,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
81,0.7609999847412109,0.355,0.0127115231007337,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
83,0.9669999694824218,0.4540000152587891,0.6350149512290955,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
84,0.9690000152587892,0.419000015258789,0.4507070779800415,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,1,0,0,0
91,0.74,0.4929999923706055,0.0152688696980476,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
72,0.7469999694824219,0.51,0.0166856367141008,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
85,0.879000015258789,0.590999984741211,0.1686217337846756,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
92,0.925,0.5670000076293945,0.0606897324323654,19.214285714285715,9.23076923076923,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,14.222527472527473,10.777472527472527,56.80952380952381,19.214285714285715,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,1,0,0
26,0.775,0.395,0.035721193999052,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
83,0.874000015258789,0.6120000076293945,0.1443248242139816,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
75,0.639000015258789,0.3679999923706055,0.0276542156934738,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
79,0.960999984741211,0.675,0.0781390964984893,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
81,0.37650001525878896,0.4979999923706055,0.0,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
78,0.9009999847412108,0.6480000305175782,0.2152345478534698,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
58,0.439000015258789,0.915,0.0157292000949382,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,0,0,0
7,0.970999984741211,0.4070000076293945,0.6801360845565796,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,0,689.9911111111111,1.5465116279069766,0.0,1,1,0,0,1,0,0
26,0.7530000305175781,0.4470000076293945,0.029110973700881,11.48,4.84375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,8.161875,16.838124999999998,56.80952380952381,4.84375,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
